node	human	monkey	mosquito
n70	0.9999999619369925	1.9031503717260626e-08	1.9031503717260626e-08
n89	0.9999999999325867	3.370668490628964e-11	3.370668490628964e-11
KU365779	1.0	0.0	0.0
KU707826	1.0	0.0	0.0
KU365777	1.0	0.0	0.0
KU365780	1.0	0.0	0.0
n105	0.9999999999971643	1.4178268122696532e-12	1.417826812269653e-12
n114	0.9999998760500668	6.197496664583972e-08	6.197496664583972e-08
n118	0.9999999999933541	3.322934246924344e-12	3.322934246924344e-12
n173	0.9999999964764571	1.7617715065697977e-09	1.761771506569798e-09
MF801397	1.0	0.0	0.0
n183	0.9999999274969011	3.625154949534366e-08	3.625154949534366e-08
n189	0.9999988388468848	5.80576557589756e-07	5.80576557589756e-07
MF801408	1.0	0.0	0.0
n207	0.9999999260621465	3.6968926800412804e-08	3.6968926800412804e-08
KY559026	1.0	0.0	0.0
n300	0.9999991847971499	4.0760142508091193e-07	4.0760142508091193e-07
KY558996	1.0	0.0	0.0
KY559014	1.0	0.0	0.0
KY559015	1.0	0.0	0.0
KY785455	1.0	0.0	0.0
KY785480	1.0	0.0	0.0
KY559001	1.0	0.0	0.0
KY558995	1.0	0.0	0.0
KY241725	1.0	0.0	0.0
KY241737	1.0	0.0	0.0
KY241709	1.0	0.0	0.0
n389	0.9999999999999323	3.384200891932813e-14	3.384310336760411e-14
n411	0.9999999999932565	3.4810806130104796e-14	6.708674816185136e-12
KY241704	1.0	0.0	0.0
KY559024	1.0	0.0	0.0
KY559023	1.0	0.0	0.0
n71	0.9999999597308652	2.013456738738219e-08	2.013456738738219e-08
n84	0.9999887139817195	5.643009140263941e-06	5.643009140263941e-06
KY785450	1.0	0.0	0.0
KY014297	1.0	0.0	0.0
n106	0.9999999902619554	4.869022233061919e-09	4.869022233061919e-09
n108	0.9999999890653865	5.467306802321457e-09	5.467306802321457e-09
n115	0.9999999482839248	2.5858037518688253e-08	2.5858037518688253e-08
KY606274	1.0	0.0	0.0
n119	0.9999999999998427	7.870351868822358e-14	7.870351868823335e-14
n164	0.9999999945072618	2.746369037489704e-09	2.7463690374897043e-09
n174	0.9999869600597479	6.519970126078204e-06	6.519970126078204e-06
n180	0.9999976672852259	1.1663573871215379e-06	1.1663573871215379e-06
n184	0.9999987872321942	6.063839030021194e-07	6.063839030021194e-07
n186	0.9999984345494394	7.82725280353934e-07	7.82725280353934e-07
MF801384	1.0	0.0	0.0
MF801386	1.0	0.0	0.0
n208	0.999999956269215	2.1865392457207404e-08	2.1865392457207404e-08
KY014302	1.0	0.0	0.0
n301	0.9999983794940379	8.102529811276864e-07	8.102529811276864e-07
n309	0.999999992020817	3.989591419597363e-09	3.989591419597363e-09
KY241763	1.0	0.0	0.0
n390	0.9999999999999323	3.38420087777254e-14	3.384200884852333e-14
n412	0.9999997942671077	1.9960592107211006e-11	2.0571293174367973e-07
KY241719	1.0	0.0	0.0
n72	0.9999999266995666	3.665021675503679e-08	3.665021675503679e-08
n74	0.9999999277693051	3.6115347468185726e-08	3.6115347468185726e-08
n85	0.9999916971206095	4.151439695266287e-06	4.151439695266287e-06
KU820898	1.0	0.0	0.0
n107	0.9999939850599676	3.007470016204475e-06	3.007470016204475e-06
MF801387	1.0	0.0	0.0
n109	0.9999993491858916	3.2540705412271703e-07	3.2540705412271703e-07
MF801389	1.0	0.0	0.0
KY765319	1.0	0.0	0.0
n116	0.9999999999982596	8.702222588459756e-13	8.702222588459756e-13
n120	0.99999999999958	2.099419116882067e-13	2.099419118180156e-13
n160	0.9999999972423207	1.3788395863179695e-09	1.3788395863179695e-09
n165	0.9999999247742055	3.7612897305793496e-08	3.7612897305793496e-08
n167	0.999999946541476	2.6729261976309582e-08	2.6729261976309582e-08
n175	0.9999982253806363	8.87309681876543e-07	8.87309681876543e-07
MF801380	1.0	0.0	0.0
KX906952	1.0	0.0	0.0
KX262887	1.0	0.0	0.0
n185	0.999996850062535	1.5749687324782075e-06	1.5749687324782075e-06
KY014306	1.0	0.0	0.0
MF801410	1.0	0.0	0.0
n187	0.9999999919093652	4.045317352838282e-09	4.045317352838282e-09
KY785476	1.0	0.0	0.0
n209	0.99999999999334	3.330052097002034e-12	3.3300520971642475e-12
n302	0.9999998936459418	5.3177029053544016e-08	5.3177029053544016e-08
KX548902	1.0	0.0	0.0
n310	0.9999999999976148	1.1926126743166073e-12	1.1926126743166077e-12
KY014303	1.0	0.0	0.0
KY241762	1.0	0.0	0.0
n391	0.9999999999999323	3.384200891932813e-14	3.384310336760525e-14
KY241683	1.0	0.0	0.0
n413	0.9999674480677588	1.052863503767998e-09	3.255087937769474e-05
n73	0.9999999566236364	2.168818177442156e-08	2.168818177442156e-08
MF073357	1.0	0.0	0.0
n75	0.9999996078408813	1.960795594452329e-07	1.960795594452329e-07
n77	0.9999998750354278	6.248228615895511e-08	6.248228615895511e-08
KX766028	1.0	0.0	0.0
n86	0.999999995004209	2.4978954756332366e-09	2.4978954756332366e-09
KY785431	1.0	0.0	0.0
KU870645	1.0	0.0	0.0
n110	0.9999999886334086	5.683295658427128e-09	5.683295658427128e-09
MF434517	1.0	0.0	0.0
KX421195	1.0	0.0	0.0
KX421194	1.0	0.0	0.0
n121	0.9999999898411198	5.079440163665864e-09	5.079440167453652e-09
n143	0.9999999998754575	6.227127248236551e-11	6.22712724823728e-11
n161	0.999992997546191	3.5012269045340896e-06	3.5012269045340896e-06
n163	0.9999498858977304	2.5057051134853517e-05	2.5057051134853517e-05
n166	0.9999999947273774	2.6363113161406967e-09	2.6363113161406967e-09
MF801403	1.0	0.0	0.0
n168	0.999999788685537	1.0565723156939197e-07	1.0565723156939198e-07
MF801381	1.0	0.0	0.0
n176	0.9999999641427393	1.7928630385421983e-08	1.7928630385421983e-08
MF988734	1.0	0.0	0.0
KY693677	1.0	0.0	0.0
KY765325	1.0	0.0	0.0
KY785418	1.0	0.0	0.0
KY014315	1.0	0.0	0.0
n210	0.9999999999993149	3.426231176966113e-13	3.4262311769666424e-13
n216	0.9999999999998429	7.859799951895961e-14	7.859805064954177e-14
n303	0.9999998438045579	7.809772114397826e-08	7.809772114397825e-08
n305	0.9999985438972283	7.280513858975957e-07	7.280513858975957e-07
n311	0.9999999867727509	6.613624589648382e-09	6.613624589648382e-09
n313	0.9999999999993369	3.3155529130239717e-13	3.315552913023972e-13
KY241742	1.0	0.0	0.0
n392	0.9999999999998984	3.384529244115431e-14	6.768292289471349e-14
n414	0.9999999989369743	1.0292064852970055e-13	1.0629227748480522e-09
KY241786	0.0	0.0	1.0
KY441403	1.0	0.0	0.0
KY441402	1.0	0.0	0.0
KU758877	1.0	0.0	0.0
n76	0.9999995140284943	2.429857528866199e-07	2.429857528866199e-07
KU365778	1.0	0.0	0.0
n78	0.9999966452997119	1.6773501440419627e-06	1.6773501440419627e-06
KX056898	1.0	0.0	0.0
n87	0.9999999993477872	3.261064116867109e-10	3.261064116867109e-10
n111	0.9999999960706585	1.9646707056694664e-09	1.9646707056694664e-09
MF434516	1.0	0.0	0.0
n122	0.9999996940947319	1.5295263022549818e-07	1.529526378841636e-07
MF801378	1.0	0.0	0.0
n144	0.9999999833894927	8.30525368790437e-09	8.305253687904377e-09
n149	0.9999957328890335	2.133555483290348e-06	2.133555483290348e-06
n162	0.9999999999185508	4.072454721213368e-11	4.072454721213368e-11
MF801426	1.0	0.0	0.0
MF593625	1.0	0.0	0.0
MF801382	1.0	0.0	0.0
KU501216	1.0	0.0	0.0
KU501217	1.0	0.0	0.0
n169	0.9999977612605279	1.1193697360497502e-06	1.1193697360497502e-06
n171	0.9999996932891146	1.5335544262226725e-07	1.5335544262226725e-07
n177	0.9999936815346199	3.159232690056166e-06	3.159232690056166e-06
n179	0.9999999130099881	4.349500589592738e-08	4.349500589592739e-08
n211	0.9999999999402566	2.987175043699242e-11	2.987175043699242e-11
n214	0.9999999815602415	9.219879250208131e-09	9.219879250208131e-09
n217	0.9999999999908594	4.569931052691099e-12	4.570614692419097e-12
n286	0.9999999972689525	1.3655237913259933e-09	1.3655237913549415e-09
KY317937	1.0	0.0	0.0
n304	0.999992130718252	3.934640873983727e-06	3.934640873983727e-06
n306	0.9999999944976884	2.751155833915884e-09	2.751155833915884e-09
n308	0.999995762537079	2.1187314604440794e-06	2.1187314604440794e-06
n312	0.9999989663899725	5.168050136925413e-07	5.168050136925413e-07
KX198135	1.0	0.0	0.0
n314	0.9999999951477531	2.426123541909671e-09	2.426123541909671e-09
n316	0.9999999959219241	2.039037884212725e-09	2.039037884212725e-09
KY241757	1.0	0.0	0.0
n393	0.9999999989536211	1.015216476903392e-13	1.0462772613684037e-09
n415	0.9999999999699474	9.997216550642715e-12	2.0055403490343076e-11
KY241748	1.0	0.0	0.0
KY348640	1.0	0.0	0.0
KU937936	1.0	0.0	0.0
n79	0.9999988694858278	5.65257086100695e-07	5.65257086100695e-07
KY785456	1.0	0.0	0.0
n88	0.9999999993479494	3.260253646026612e-10	3.260253646026612e-10
KY379148	1.0	0.0	0.0
n112	0.9999999153149989	4.2342500617488637e-08	4.2342500617488637e-08
n113	0.9999991547970906	4.226014547512428e-07	4.226014547512428e-07
n123	0.9999964823382018	1.7588308990229304e-06	1.758830899201241e-06
n126	0.9999875522621845	6.22386836149746e-06	6.223869454065464e-06
n145	0.9999999884034393	5.798280367965668e-09	5.798280367965669e-09
MF801383	1.0	0.0	0.0
n150	0.9999994691168204	2.654415898404739e-07	2.654415898404739e-07
n159	0.9998906945605569	5.465271972155495e-05	5.465271972155495e-05
KY325479	1.0	0.0	0.0
KY325465	1.0	0.0	0.0
n170	0.9999999691552893	1.542235535799197e-08	1.542235535799197e-08
MG494697	1.0	0.0	0.0
MF801400	1.0	0.0	0.0
n172	0.9998842200639568	5.7889968021506514e-05	5.7889968021506514e-05
n178	0.9999244956456563	3.7752177171907334e-05	3.7752177171907334e-05
MH063262	1.0	0.0	0.0
MH063265	1.0	0.0	0.0
MF159531	1.0	0.0	0.0
KY785423	1.0	0.0	0.0
n212	0.9999999990252003	4.873997569012027e-10	4.873997569012027e-10
LC190723	1.0	0.0	0.0
n215	0.9999939738663258	3.0130668370384785e-06	3.0130668370384785e-06
n218	0.9999922014429884	3.899278505673948e-06	3.899278505869595e-06
n220	0.9999999999997659	3.850226595741821e-14	1.9570467431648591e-13
KX269878	1.0	0.0	0.0
n287	0.9999964771451233	1.7614274383465193e-06	1.7614274383465203e-06
KY693678	1.0	0.0	0.0
KY693679	1.0	0.0	0.0
KU647676	1.0	0.0	0.0
n307	0.9999999973796553	1.310172390629929e-09	1.310172390629929e-09
KY075932	1.0	0.0	0.0
KY785451	1.0	0.0	0.0
KY317936	1.0	0.0	0.0
KY317939	1.0	0.0	0.0
n315	0.9999989604751204	5.197624397638399e-07	5.197624397638399e-07
KY785469	1.0	0.0	0.0
n317	0.9999968803647792	1.5598176104397151e-06	1.5598176104397151e-06
KY785466	1.0	0.0	0.0
KY241703	1.0	0.0	0.0
n394	0.999967652744341	1.0462434204544282e-09	3.234620941559698e-05
n416	0.9999999999999314	3.416429669841363e-14	3.4489619872882625e-14
KY241722	1.0	0.0	0.0
n80	0.9999997425220427	1.2873897858540488e-07	1.2873897858540488e-07
KY785481	1.0	0.0	0.0
KU955590	1.0	0.0	0.0
MF167360	1.0	0.0	0.0
KY785448	1.0	0.0	0.0
MF434522	1.0	0.0	0.0
KY785414	1.0	0.0	0.0
KY693676	1.0	0.0	0.0
MF801419	1.0	0.0	0.0
n124	0.9999972965138163	1.3517430918260827e-06	1.3517430918389716e-06
n127	0.9999999941908846	2.891193388220102e-09	2.9179219171030452e-09
n142	0.9938650243401539	0.003067487829804652	0.00306748783004143
n146	0.9999817553063112	9.122346844462226e-06	9.122346844462226e-06
n147	0.9999999835332474	8.233376355885962e-09	8.233376355885962e-09
n151	0.9999996018792415	1.9906037919908613e-07	1.9906037919908613e-07
n156	0.9999999714927279	1.42536360854924e-08	1.4253636085492403e-08
KY765324	1.0	0.0	0.0
MF434518	1.0	0.0	0.0
KY606273	1.0	0.0	0.0
MF801423	1.0	0.0	0.0
MF801411	1.0	0.0	0.0
MF801399	1.0	0.0	0.0
MH063263	1.0	0.0	0.0
MH063259	1.0	0.0	0.0
n213	0.9999999688687637	1.5565618094343313e-08	1.5565618094343313e-08
KY785419	1.0	0.0	0.0
MF098764	1.0	0.0	0.0
KY785413	1.0	0.0	0.0
n219	0.9999238865591734	3.805672041328163e-05	3.805672041331698e-05
MF438286	1.0	0.0	0.0
n221	0.9999999948896742	1.3772354239839868e-10	4.972602374705504e-09
n277	0.999999999998074	9.629064755744115e-13	9.630510179086802e-13
KU853012	1.0	0.0	0.0
KX922707	1.0	0.0	0.0
KU922960	1.0	0.0	0.0
KU922923	1.0	0.0	0.0
KY317940	1.0	0.0	0.0
KY317938	1.0	0.0	0.0
n318	0.9999996099717646	1.9501411770237995e-07	1.9501411770237995e-07
n321	0.9999999870354128	6.482293651207242e-09	6.482293651207242e-09
KY241784	0.0	0.0	1.0
n395	0.9999999989535874	1.0152493156789213e-13	1.0463111044890362e-09
n417	0.9999999999999323	3.384201920284754e-14	3.3842029725138335e-14
KY241770	1.0	0.0	0.0
n81	0.9999984291540015	7.854229992058475e-07	7.854229992058475e-07
n82	0.9999999521607414	2.3919629247491254e-08	2.3919629247491254e-08
MF801391	1.0	0.0	0.0
n125	0.9999033290344109	4.8335482794591026e-05	4.833548279459438e-05
n128	0.999989428983125	5.285506861228646e-06	5.285510013784629e-06
n130	0.9999999999385955	1.2485586125570954e-11	4.891890984529381e-11
MF801407	1.0	0.0	0.0
MF801422	1.0	0.0	0.0
KY606271	1.0	0.0	0.0
MF801404	1.0	0.0	0.0
n148	0.9999942950824197	2.8524587901463012e-06	2.8524587901463012e-06
MF801402	1.0	0.0	0.0
n152	0.9999999768939175	1.1553041252761109e-08	1.1553041252761109e-08
KY014310	1.0	0.0	0.0
n157	0.9999999920690509	3.965474546477599e-09	3.965474546477599e-09
