node	Africa	Caribbean	Central America	Eastern Asia	Europe	Northern America	Oceania	South America	South-eastern Asia	Southern Asia
n12	1.3733387531625517e-13	2.8524111923879612e-05	3.28559143540331e-05	4.7566281203952564e-05	3.040569489201754e-05	4.055376441951525e-05	4.006065047154171e-05	5.478489032096046e-06	0.9997744177596903	1.373338753162552e-07
n8	1.2277377625614858e-11	0.0025499993553544094	0.002937253950129945	0.017298281636231243	0.0027182091621523116	0.0036333781476616763	0.00045203937769037534	0.0004897661154873393	0.9699087948653897	1.2277377625614861e-05
KX051561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n10	3.500033673997837e-13	7.269535795488116e-05	8.373520834847759e-05	8.887401636592958e-05	7.749068156585338e-05	0.0439819449700564	1.288601074773426e-05	1.396224787459812e-05	0.9556680615033687	3.500033673997837e-07
KY272987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
KX051560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n13	6.812074982329222e-13	0.00014148613281490948	0.0001629728657093891	0.0003842906726837035	0.00015081921559212866	0.0002005572293073242	0.0006316255871527828	2.7174561285074772e-05	0.9983003925272752	6.812074982329221e-07
KY328290	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
KX051562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
KF993678	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
KX694532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
KU681081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n14	2.746385356865299e-12	0.0005704215593198041	0.000657048392907736	0.002913149182761427	0.0006080492160033514	0.0008084413809217583	0.006462077789424006	0.0001095581266351548	0.9878685079639236	2.746385356865299e-06
n15	6.307331000513169e-11	0.013100264955408166	0.015089731261000099	0.08423712860841205	0.01396441930608418	0.018566297727232183	0.24267076329481652	0.002516104917123265	0.6097922165568451	6.30733100051317e-05
n322	5.237148925277614e-13	0.00010877507225557986	0.00012529415350144923	0.0008551813623263737	0.0001159503814767839	0.00015416212777855388	0.0005454133569137705	2.0891905157121247e-05	0.9980738079251741	5.237148925277612e-07
LC219720	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
n16	2.7567427662095873e-13	5.725727831361975e-05	6.595263114370278e-05	0.00014163834736119553	6.103423445389653e-05	8.114761856202942e-05	0.9989085019860275	1.0997191432481486e-05	0.0006731950381532346	2.756742766209588e-07
n323	7.329223704174508e-14	1.5222726131597074e-05	1.7534519123658934e-05	9.87132747716714e-05	1.6226887884091885e-05	2.157434219141663e-05	4.895887190278461e-06	2.923755815580387e-06	0.9998228353145814	7.329223704174508e-08
